Pink,4,0,Adult,Domestic Short Hair,Gray / Blue / Silver,Medium,Female,Loving Playful Curious,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,270,Big Hands Little Paws,30+,No
Panther,5,0,Kitten,Domestic Short Hair,Black,Small,Female,Loving Playful Curious Bonded,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,287,Big Hands Little Paws,30+,No
Ellie,2,0,Young,Bengal & Domestic Short Hair Mix,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,93,Long Beach Humane Society,30+,No
Panthro,6,0,Adult,Bengal & Domestic Short Hair Mix,,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,134,Long Beach Humane Society,30+,No
Sally,5,0,Adult,Domestic Short Hair & Dilute Calico Mix,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,85,Long Beach Humane Society,30+,No
Blunder,2,0,Adult,Tabby,Orange & White,Medium,Male,"Affectionate, Friendly",,Yes,"Vaccinations up to date, spayed / neutered, special needs.","Other cats, dogs, children.",,,Short,55,Perth Amboy Animal Shelter,30+,No
Pepper,0,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,49,Perth Amboy Animal Shelter,30+,No
Tina,2,0,Young,Dilute Calico,Dilute Calico,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,19,Perth Amboy Animal Shelter,30+,No
Jonsie,3,0,Young,Tabby,Tabby (Gray / Blue / Silver),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,17,Perth Amboy Animal Shelter,30+,No
Mishi & Marco,2,0,Kitten,Tuxedo,Black & White / Tuxedo,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,81,Perth Amboy Animal Shelter,30+,No
Phoebe B,6,0,Young,Domestic Short Hair,Black & White / Tuxedo,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,Dogs.,Short,42,"Only Kindness, Inc.",30+,No
Ross,6,0,Young,Domestic Short Hair,White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,28,"Only Kindness, Inc.",30+,No
Joey T,6,0,Young,Domestic Short Hair,Tabby (Gray / Blue / Silver),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Children.,,,Short,18,"Only Kindness, Inc.",30+,No
Chandler,6,0,Young,Domestic Short Hair,White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,29,"Only Kindness, Inc.",30+,No
Kiss,4,0,Young,Domestic Short Hair,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,Children.,Short,103,"Only Kindness, Inc.",30+,No
Toast,5,0,Kitten,Domestic Short Hair,Black,Medium,Male,"Friendly, Affectionate, Playful, Curious, Athletic, Loves kisses, Funny, Smart",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,169,Posh Pets Rescue,30+,No
Alfie,5,0,Kitten,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Male,"Friendly, Affectionate, Playful, Curious, Funny, Athletic",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,193,Posh Pets Rescue,30+,No
Norton,5,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,147,Posh Pets Rescue,30+,No
Ruby,6,0,Kitten,Calico,Dilute Calico,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,166,Posh Pets Rescue,30+,No
Mango,6,0,Young,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,193,Posh Pets Rescue,30+,No
Cayenne,5,0,Kitten,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,205,Posh Pets Rescue,30+,No
Rebel,4,0,Young,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,175,Posh Pets Rescue,30+,No
Lucah,5,1,Young,Domestic Short Hair,Black,Medium,Male,", Friendly, Affectionate, Gentle, Playful, Smart, Curious, Athletic, Funny",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,138,Posh Pets Rescue,30+,No
Rose,5,1,Young,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,208,Posh Pets Rescue,30+,No
Azalea,3,0,Young,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,180,Posh Pets Rescue,30+,No
Mouse,5,1,Senior,Domestic Short Hair & Calico Mix,Calico,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,281,Posh Pets Rescue,30+,No
Gracie,6,0,Young,Domestic Short Hair,Tabby (Gray / Blue / Silver),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,202,Posh Pets Rescue,30+,No
Queenie,5,1,Senior,Domestic Short Hair,Black,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,268,Posh Pets Rescue,30+,No
Crystal,6,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,165,Posh Pets Rescue,30+,No
Mirage,6,0,Adult,Domestic Short Hair,Gray & White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,224,Posh Pets Rescue,30+,No
Grey Goose,5,1,Adult,Tabby,Gray / Blue / Silver,Large,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Children.,,Other cats.,Short,158,Posh Pets Rescue,30+,No
"Jack, NY",2,0,Senior,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,"Dogs, children.",Short,147,Hurricane Pets Rescue Inc.,30+,No
"Scribs, NY",2,0,Adult,Domestic Short Hair Mix,Tabby (Tiger Striped),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,"Dogs, children.",Short,127,Hurricane Pets Rescue Inc.,30+,No
Nikole,2,0,Kitten,Tabby,White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",$150.00,,Short,86,FOWA,30+,No
Nigel,5,0,Kitten,Domestic Short Hair,Gray / Blue / Silver,Medium,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",$149.99,,Short,86,FOWA,30+,No
Gerald,3,0,Kitten,Domestic Short Hair,Black,Medium,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,Short,89,FOWA,30+,No
Gage,2,0,Kitten,Domestic Short Hair,Black,Medium,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,Short,89,FOWA,30+,No
Gregor,4,0,Kitten,Domestic Short Hair,Black,Medium,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,89,FOWA,30+,No
Georgiana,3,0,Kitten,Domestic Short Hair,Black,Medium,Female,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,Short,89,FOWA,30+,No
Rebecca,3,0,Kitten,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",$150.00,,Short,147,FOWA,30+,No
Raya,2,0,Kitten,Tabby,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",$150.00,,Short,147,FOWA,30+,No
Fields,2,0,Kitten,Tabby,Tabby (Brown / Chocolate),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs.",$150.00,Children.,Long,101,FOWA,30+,No
Gilbert & Sullivan,5,1,Young,Domestic Long Hair & Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Male,"loving, playful, active, bonded, sweet, boys, cute, Friendly, Affectionate, Playful",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Long,261,Bronx Tails Cat Rescue,30+,No
Salem,3,0,Adult,Domestic Short Hair Mix,Black,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,"Other cats, dogs, children.",Short,57,"Fur Friends In Need, Inc.",30+,No
Jojo,2,1,Adult,Domestic Short Hair & Tabby Mix,,Medium,Male,"loving, affectionate, friendly",,Yes,"Vaccinations up to date, spayed / neutered, special needs. Jojo has stomatitis and had his teeth removed. He will likely need medication on a regular basis, but he is very easy to medicate!.","Other cats, dogs, children.",,,Short,81,"Fur Friends In Need, Inc.",30+,No
Percy,3,0,Adult,Domestic Short Hair,Gray & White,Medium,Male,"Friendly, Affectionate, Playful",,Yes,"Vaccinations up to date, spayed / neutered, special needs.",,,Dogs.,Short,137,Cat Assistance Inc.,30+,No
Louise,2,0,Adult,Tuxedo,Black & White / Tuxedo,Medium,Female,"Curious, Smart, Affectionate, Playful",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,33,Cat Assistance Inc.,30+,No
Molly,0,0,Adult,Domestic Short Hair,Gray & White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,38,Cat Assistance Inc.,30+,No
Fiona,2,0,Young,Domestic Short Hair,Black & White / Tuxedo,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,49,Cat Assistance Inc.,30+,No
Dante & Virgil,2,0,Adult,Domestic Short Hair,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,41,Cat Assistance Inc.,30+,No
Oliver & princess,3,0,Young,Domestic Short Hair,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,34,Cat Assistance Inc.,30+,No
Patch & Gorda,2,0,Adult,Domestic Short Hair,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,35,Cat Assistance Inc.,30+,No
Clover,0,0,Adult,Tortoiseshell,Tortoiseshell,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,19,Pequannock Animal Shelter,30+,No
Pebbles,0,0,Adult,Tuxedo,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Medium,17,Pequannock Animal Shelter,30+,No
Pumpkin,2,0,Young,Dilute Calico,Calico,Medium,Female,,,Yes,Vaccinations up to date.,,,,36,Pequannock Animal Shelter,30+,No
Tudor,2,0,Young,Tuxedo,Black & White / Tuxedo,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,15,Pequannock Animal Shelter,30+,No
Merlot,3,0,Kitten,Domestic Short Hair,Black,Medium,Male,,,Yes,Vaccinations up to date.,,,,Short,202,Bobbi & the Strays,30+,No
DeeDee,3,0,Kitten,Domestic Short Hair,Black,Medium,Female,,,Yes,Vaccinations up to date.,,,,Short,88,Bobbi & the Strays,30+,No
BeeBee,4,0,Kitten,Domestic Short Hair,Black,Medium,Female,,,Yes,Vaccinations up to date.,,,,Short,88,Bobbi & the Strays,30+,No
Bahama,4,0,Young,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,135,Bobbi & the Strays,30+,No
Diego,6,0,Senior,Domestic Short Hair,Tabby (Gray / Blue / Silver),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,142,Bobbi & the Strays,30+,No
Bob Mackie,2,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Large,Male,,,Yes,Vaccinations up to date.,"Other cats, children.",,,Short,48,S.A.R.A. Inc.,30+,No
Raisinet,2,0,Kitten,Domestic Short Hair,Black,Medium,Female,,,Yes,Vaccinations up to date.,"Other cats, children.",,,Short,70,S.A.R.A. Inc.,30+,No
Tootsie Roll,0,0,Kitten,Domestic Short Hair,Black,Medium,Female,,,Yes,Vaccinations up to date.,"Other cats, children.",,,Short,71,S.A.R.A. Inc.,30+,No
URGENT!Suzie Loo needs a home/foster!!!,5,1,Adult,Domestic Short Hair & Tabby Mix,Orange / Red,Medium,Female,"gentle, loving",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,220,S.A.R.A. Inc.,30+,No
Corinne,5,1,Young,Domestic Medium Hair & Dilute Tortoiseshell Mix,Dilute Tortoiseshell,Medium,Female,"loving, sweet, easy",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,162,S.A.R.A. Inc.,30+,No
Emergency Checkers needs a home/foster! Losing foster home!,5,1,Young,Domestic Short Hair,Black & White / Tuxedo,Medium,Male,"sweet, playful, loving, smart",,Yes,"Vaccinations up to date, spayed / neutered, special needs.",,,,Short,565,S.A.R.A. Inc.,30+,No
Very urgent! Giselle needs a foster! losing her foster home!!,3,1,Adult,Domestic Short Hair & Tabby Mix,Brown / Chocolate,Medium,Female,"sweet, cranky, adorable",,Yes,"Vaccinations up to date, spayed / neutered.",,,Other cats.,Short,163,S.A.R.A. Inc.,30+,No
Diamond ....not one inquiry!!!,4,0,Adult,Tortoiseshell & Domestic Short Hair Mix,Tortoiseshell,Medium,Female,"sweet, vocal",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,116,S.A.R.A. Inc.,30+,No
Bronson- One eyed gentleman,6,0,Young,Tabby & Domestic Short Hair Mix,Brown / Chocolate,Medium,Male,"PLayful, gentle, sweet",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs.",,,Short,216,S.A.R.A. Inc.,30+,No
Lewis,5,1,Senior,Domestic Short Hair,Tabby (Tiger Striped),Large,Male,"Quiet, sweet, loving, Brave, Gentle",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,235,S.A.R.A. Inc.,30+,No
Marnie,4,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,"Loving, gentle, attentive, sweet adorable",,Yes,"Vaccinations up to date, spayed / neutered, special needs. Needs liquid oral meds every other day for allergies.","Other cats, children.",,,Short,111,S.A.R.A. Inc.,30+,No
POKI,4,0,Kitten,Domestic Medium Hair,Black & White / Tuxedo,Small,Male,"Friendly, Affectionate, Playful, Curious, Funny, Athletic, Gentle",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Medium,143,The National Foundation for Animal Rescue,30+,No
SMOKI,4,0,Kitten,Domestic Short Hair,Gray / Blue / Silver,Small,Male,"Friendly, Affectionate, Playful, Curious, Funny, Athletic",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,117,The National Foundation for Animal Rescue,30+,No
LIAM,6,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Small,Male,"LOVING, SOCIAL, PLAYFUL, Friendly, Affectionate, Smart, Curious, Funny, Athletic, Playful, Loves kisses",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,130,The National Foundation for Animal Rescue,30+,No
LILLY,6,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Small,Female,"LOVING, SOCIAL, PLAYFUL, Friendly, Affectionate, Smart, Brave, Curious, Loves kisses, Funny, Playful, Athletic",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,125,The National Foundation for Animal Rescue,30+,No
RUSTY,3,0,Adult,Domestic Short Hair,Tabby (Orange / Red),Medium,Male,"SWEET, GENTLE",,Yes,"Vaccinations up to date, spayed / neutered, special needs. RUSTY is FIV positive. He is in great condition, perhaps a little chubby, but is in excellent health. RUSTY needs a great home where he will have excellent nutrition and care. FIV cats can live a normal life. The only way FIV is transmitted is when saliva enters the bloodstream via a bite wound. RUSTY is demure and sweet. He has been at NFFAR for over a year and has never had a scuffle with another cat. He gets along well with all of our other cats. Don't let FIV scare you away from this wonderful boy. He will reward you with love and companionship!.",Other cats.,,,Short,174,The National Foundation for Animal Rescue,30+,No
Katie,0,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,"Playful, Friendly",,Yes,Vaccinations up to date.,Other cats.,,,Short,26,S.A.R.A. Inc.,30+,No
Emily,0,0,Kitten,Domestic Short Hair,Black,Medium,Female,"Playful, Friendly",,Yes,Vaccinations up to date.,Other cats.,,,Short,26,S.A.R.A. Inc.,30+,No
Snickers,4,0,Young,Calico,Calico,Large,Female,,,Yes,Spayed / neutered.,Other cats.,,,Short,86,S.A.R.A. Inc.,30+,No
3 legged Clyde,3,0,Adult,Domestic Short Hair,Orange / Red,Medium,Male,sweet gentle loving,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,254,S.A.R.A. Inc.,30+,No
Barbosa,4,0,Adult,Domestic Short Hair & Tiger Mix,Gray / Blue / Silver,Medium,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs.",,Children.,Short,72,S.A.R.A. Inc.,30+,No
Hank,3,0,Adult,Domestic Short Hair,Buff / Tan / Fawn,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,79,S.A.R.A. Inc.,30+,No
Clinton,0,0,Adult,Domestic Short Hair,Tabby (Orange / Red),Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,57,S.A.R.A. Inc.,30+,No
Haley,0,0,Adult,Tortoiseshell,Tortoiseshell,Large,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,71,S.A.R.A. Inc.,30+,No
Simba,3,0,Adult,Tabby & Domestic Short Hair Mix,Gray / Blue / Silver,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,124,S.A.R.A. Inc.,30+,No
Mheetu,3,0,Adult,Domestic Short Hair & Tiger Mix,Orange & White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,160,S.A.R.A. Inc.,30+,No
Holly,2,0,Adult,Tortoiseshell & Domestic Short Hair Mix,Tortoiseshell,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,218,S.A.R.A. Inc.,30+,No
Weebo,0,0,Adult,Domestic Short Hair & Tortoiseshell Mix,Gray & White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,Children.,Short,169,S.A.R.A. Inc.,30+,No
Tonka,0,0,Young,Siamese & Tabby Mix,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,33,Alan Purcell Wayne Township Animal Shelter,30+,No
Mittens,2,0,Adult,Domestic Short Hair,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,52,Alan Purcell Wayne Township Animal Shelter,30+,No
Aspen,0,0,Young,Tabby,,Small,Male,,,Yes,"Vaccinations up to date, spayed / neutered, special needs. FIV+.",,,,Short,92,Alan Purcell Wayne Township Animal Shelter,30+,No
Yoda,0,0,Adult,Domestic Short Hair,,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,58,Alan Purcell Wayne Township Animal Shelter,30+,No
Margeaux,2,0,Young,Domestic Short Hair,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,30,Alan Purcell Wayne Township Animal Shelter,30+,No
Cocoa,0,0,Adult,Domestic Medium Hair,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Medium,23,Alan Purcell Wayne Township Animal Shelter,30+,No
Maeve,2,0,Young,Tortoiseshell,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,46,Alan Purcell Wayne Township Animal Shelter,30+,No
Barry (a/k/a Lefty),5,0,Young,Domestic Short Hair Mix,Tabby (Gray / Blue / Silver),Medium,Male,"Gentle, Affectionate, Friendly, Couch potato, Smart",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,166,Pet Rescue,30+,No
Rafael,4,0,Adult,Domestic Short Hair Mix,Black & White / Tuxedo,Large,Male,"Friendly, Affectionate, Loyal, Playful, Gentle, Curious, Smart",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,133,Pet Rescue,30+,No
Elliot,2,0,Young,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,86,Pet Rescue,30+,No
Trixy,3,0,Young,Domestic Short Hair,Tabby (Tiger Striped),Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,59,Pet Rescue,30+,No
Liam and Lip,3,0,Kitten,Domestic Short Hair Mix,Black,Medium,Male,", Friendly, Affectionate, Playful, Smart, Curious, Gentle",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,116,Pet Rescue,30+,No
Archie - Courtesy Listing,0,0,Adult,Domestic Short Hair Mix,Black,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,70,Pet Rescue,30+,No
Eddie,0,0,Adult,Domestic Short Hair Mix,Tabby (Brown / Chocolate),Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,113,Pet Rescue,30+,No
Lizzie,4,0,Young,Domestic Short Hair Mix,Tabby (Gray / Blue / Silver),Small,Female,", Friendly, Affectionate, Smart, Playful",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,99,Pet Rescue,30+,No
Frankie,3,0,Young,Domestic Short Hair,Gray & White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Children.,,,Short,102,Pet Rescue,30+,No
Gia,4,0,Young,Domestic Short Hair & Russian Blue Mix,Gray & White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,72,Pet Rescue,30+,No
Nico,0,0,Young,Domestic Short Hair Mix,Tabby (Brown / Chocolate),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Dogs.,,Children.,Short,107,Pet Rescue,30+,No
Calypso,3,0,Senior,Domestic Short Hair Mix,Black,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,77,Pet Rescue,30+,No
Bandit,3,0,Young,Domestic Short Hair Mix,Black,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,81,Pet Rescue,30+,No
Chloe,3,0,Adult,Domestic Short Hair Mix,Dilute Calico,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,Other cats.,144,Pet Rescue,30+,No
Willow,2,0,Young,Domestic Short Hair,Tabby (Buff / Tan / Fawn),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,96,Pet Rescue,30+,No
Elli,2,0,Adult,Domestic Short Hair & Tuxedo Mix,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,Dogs.,Short,173,Pet Rescue,30+,No
Foster a Cat!,0,0,Kitten,Domestic Long Hair & Domestic Short Hair Mix,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,,Pet Rescue,30+,No
Serrano,3,0,Kitten,Domestic Short Hair,Black,Medium,Female,,,Yes,Vaccinations up to date.,Other cats.,,,Short,169,Animal Rescue Force,30+,No
Habanero,3,0,Kitten,Domestic Short Hair & Tortoiseshell Mix,Tortoiseshell,Medium,Female,,,Yes,Vaccinations up to date.,Other cats.,,,Short,169,Animal Rescue Force,30+,No
Poblano,4,0,Kitten,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Female,,,Yes,Vaccinations up to date.,Other cats.,,,Short,167,Animal Rescue Force,30+,No
Socks,0,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,103,Animal Rescue Force,30+,No
Luca,4,0,Adult,Domestic Short Hair,Gray & White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,87,Animal Rescue Force,30+,No
Aria,2,0,Young,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,118,Animal Rescue Force,30+,No
Hailey,0,0,Adult,Domestic Short Hair,Buff / Tan / Fawn,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,55,Animal Rescue Force,30+,No
Sophie (Cindy),3,0,Adult,Tabby & Tiger Mix,Tabby (Brown / Chocolate),Medium,Female,", Friendly, Affectionate, Gentle",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",$120.00,,Short,119,Animal Rescue Force,30+,No
Prince,0,0,Young,Domestic Short Hair,Tabby (Brown / Chocolate),Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,32,"All About Cats Rescue, Inc",30+,No
Snap,0,0,Kitten,Domestic Short Hair,Tabby (Buff / Tan / Fawn),Small,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,32,"All About Cats Rescue, Inc",30+,No
Blake,0,0,Kitten,Domestic Short Hair,Gray & White,Small,Male,,,Yes,Vaccinations up to date.,,,,Short,32,"All About Cats Rescue, Inc",30+,No
Briella,2,0,Kitten,Domestic Short Hair,Black,Small,Female,,,Yes,Vaccinations up to date.,,,,Short,32,"All About Cats Rescue, Inc",30+,No
Boda,3,0,Young,Domestic Short Hair,Tabby (Buff / Tan / Fawn),Small,Female,,,Yes,Vaccinations up to date.,,,,Short,32,"All About Cats Rescue, Inc",30+,No
Leo,2,0,Kitten,Domestic Short Hair,Gray & White,Small,Male,,,Yes,Vaccinations up to date.,,,,Short,32,"All About Cats Rescue, Inc",30+,No
Sonny,3,0,Kitten,Domestic Short Hair,Black,Small,Male,,,Yes,Vaccinations up to date.,,,,Short,32,"All About Cats Rescue, Inc",30+,No
Christina,2,0,Kitten,Domestic Short Hair,Black,Small,Female,,,Yes,Vaccinations up to date.,,,,Short,32,"All About Cats Rescue, Inc",30+,No
Adam,0,0,Kitten,Domestic Short Hair,Black,Small,Male,,,Yes,Vaccinations up to date.,,,,Short,32,"All About Cats Rescue, Inc",30+,No
Alaska,0,0,Kitten,Domestic Short Hair,Gray & White,Small,Female,,,Yes,Vaccinations up to date.,,,,Short,32,"All About Cats Rescue, Inc",30+,No
Fluffy,0,0,Adult,Domestic Medium Hair,Tabby (Orange / Red),Small,Male,,,Yes,Vaccinations up to date.,,,,Medium,67,"All About Cats Rescue, Inc",30+,No
Pee Wee,0,0,Adult,Domestic Short Hair,Dilute Calico,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,61,"All About Cats Rescue, Inc",30+,No
Yum Yum,0,0,Adult,Domestic Short Hair,Dilute Calico,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,61,"All About Cats Rescue, Inc",30+,No
Foxy,2,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Small,Female,,,Yes,Vaccinations up to date.,,,,143,"All About Cats Rescue, Inc",30+,No
Andy,3,0,Kitten,Domestic Short Hair,Tabby (Gray / Blue / Silver),Small,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,32,"All About Cats Rescue, Inc",30+,No
Angela,3,0,Kitten,Domestic Short Hair,Tabby (Buff / Tan / Fawn),Small,Female,,,Yes,Vaccinations up to date.,,,,32,"All About Cats Rescue, Inc",30+,No
Amy,4,0,Kitten,Domestic Short Hair,Tabby (Buff / Tan / Fawn),Small,Female,,,Yes,Vaccinations up to date.,,,,32,"All About Cats Rescue, Inc",30+,No
